dt,value,ind_id,epoch
2025-12-16 04:00:00,6852.69,ES_eth_e1h_EMA_close_l9_s2,1765875600
2025-12-16 05:00:00,6855.05,ES_eth_e1h_EMA_close_l9_s2,1765879200
2025-12-16 06:00:00,6858.79,ES_eth_e1h_EMA_close_l9_s2,1765882800
2025-12-16 07:00:00,6861.98,ES_eth_e1h_EMA_close_l9_s2,1765886400
2025-12-16 08:00:00,6863.14,ES_eth_e1h_EMA_close_l9_s2,1765890000
2025-12-16 09:00:00,6866.01,ES_eth_e1h_EMA_close_l9_s2,1765893600
2025-12-16 10:00:00,6864.51,ES_eth_e1h_EMA_close_l9_s2,1765897200
2025-12-16 11:00:00,6861.91,ES_eth_e1h_EMA_close_l9_s2,1765900800
2025-12-16 12:00:00,6854.22,ES_eth_e1h_EMA_close_l9_s2,1765904400
2025-12-16 13:00:00,6852.68,ES_eth_e1h_EMA_close_l9_s2,1765908000
2025-12-16 14:00:00,6851.54,ES_eth_e1h_EMA_close_l9_s2,1765911600
2025-12-16 15:00:00,6852.29,ES_eth_e1h_EMA_close_l9_s2,1765915200
2025-12-16 16:00:00,6851.43,ES_eth_e1h_EMA_close_l9_s2,1765918800
2025-12-16 18:00:00,6850.19,ES_eth_e1h_EMA_close_l9_s2,1765926000
2025-12-16 19:00:00,6848.85,ES_eth_e1h_EMA_close_l9_s2,1765929600
2025-12-16 20:00:00,6850.13,ES_eth_e1h_EMA_close_l9_s2,1765933200
2025-12-16 21:00:00,6851.06,ES_eth_e1h_EMA_close_l9_s2,1765936800
2025-12-16 22:00:00,6851.2,ES_eth_e1h_EMA_close_l9_s2,1765940400
2025-12-16 23:00:00,6850.26,ES_eth_e1h_EMA_close_l9_s2,1765944000
2025-12-17 00:00:00,6850.8,ES_eth_e1h_EMA_close_l9_s2,1765947600
2025-12-17 01:00:00,6852.59,ES_eth_e1h_EMA_close_l9_s2,1765951200
2025-12-17 02:00:00,6854.58,ES_eth_e1h_EMA_close_l9_s2,1765954800
2025-12-17 03:00:00,6856.61,ES_eth_e1h_EMA_close_l9_s2,1765958400
2025-12-17 04:00:00,6860.49,ES_eth_e1h_EMA_close_l9_s2,1765962000
2025-12-17 05:00:00,6864.54,ES_eth_e1h_EMA_close_l9_s2,1765965600
2025-12-17 06:00:00,6867.83,ES_eth_e1h_EMA_close_l9_s2,1765969200
2025-12-17 07:00:00,6870.02,ES_eth_e1h_EMA_close_l9_s2,1765972800
2025-12-17 08:00:00,6870.76,ES_eth_e1h_EMA_close_l9_s2,1765976400
2025-12-17 09:00:00,6868.16,ES_eth_e1h_EMA_close_l9_s2,1765980000
2025-12-17 10:00:00,6856.53,ES_eth_e1h_EMA_close_l9_s2,1765983600
2025-12-17 11:00:00,6846.42,ES_eth_e1h_EMA_close_l9_s2,1765987200
2025-12-17 12:00:00,6837.49,ES_eth_e1h_EMA_close_l9_s2,1765990800
2025-12-17 13:00:00,6827.69,ES_eth_e1h_EMA_close_l9_s2,1765994400
2025-12-17 14:00:00,6821.05,ES_eth_e1h_EMA_close_l9_s2,1765998000
2025-12-17 15:00:00,6812.24,ES_eth_e1h_EMA_close_l9_s2,1766001600
2025-12-17 16:00:00,6807.09,ES_eth_e1h_EMA_close_l9_s2,1766005200
2025-12-17 18:00:00,6802.12,ES_eth_e1h_EMA_close_l9_s2,1766012400
2025-12-17 19:00:00,6800.15,ES_eth_e1h_EMA_close_l9_s2,1766016000
2025-12-17 20:00:00,6797.02,ES_eth_e1h_EMA_close_l9_s2,1766019600
2025-12-17 21:00:00,6794.72,ES_eth_e1h_EMA_close_l9_s2,1766023200
2025-12-17 22:00:00,6791.77,ES_eth_e1h_EMA_close_l9_s2,1766026800
2025-12-17 23:00:00,6791.12,ES_eth_e1h_EMA_close_l9_s2,1766030400
2025-12-18 00:00:00,6790.04,ES_eth_e1h_EMA_close_l9_s2,1766034000
2025-12-18 01:00:00,6789.24,ES_eth_e1h_EMA_close_l9_s2,1766037600
2025-12-18 02:00:00,6790.09,ES_eth_e1h_EMA_close_l9_s2,1766041200
2025-12-18 03:00:00,6791.72,ES_eth_e1h_EMA_close_l9_s2,1766044800
2025-12-18 04:00:00,6794.83,ES_eth_e1h_EMA_close_l9_s2,1766048400
2025-12-18 05:00:00,6796.91,ES_eth_e1h_EMA_close_l9_s2,1766052000
2025-12-18 06:00:00,6799.73,ES_eth_e1h_EMA_close_l9_s2,1766055600
2025-12-18 07:00:00,6800.78,ES_eth_e1h_EMA_close_l9_s2,1766059200
2025-12-18 08:00:00,6806.48,ES_eth_e1h_EMA_close_l9_s2,1766062800
2025-12-18 09:00:00,6814.08,ES_eth_e1h_EMA_close_l9_s2,1766066400
2025-12-18 10:00:00,6824.22,ES_eth_e1h_EMA_close_l9_s2,1766070000
2025-12-18 11:00:00,6831.37,ES_eth_e1h_EMA_close_l9_s2,1766073600
2025-12-18 12:00:00,6834.55,ES_eth_e1h_EMA_close_l9_s2,1766077200
2025-12-18 13:00:00,6836.79,ES_eth_e1h_EMA_close_l9_s2,1766080800
2025-12-18 14:00:00,6833.53,ES_eth_e1h_EMA_close_l9_s2,1766084400
2025-12-18 15:00:00,6832.52,ES_eth_e1h_EMA_close_l9_s2,1766088000
2025-12-18 16:00:00,6830.57,ES_eth_e1h_EMA_close_l9_s2,1766091600
2025-12-18 18:00:00,6830.41,ES_eth_e1h_EMA_close_l9_s2,1766098800
2025-12-18 19:00:00,6829.97,ES_eth_e1h_EMA_close_l9_s2,1766102400
2025-12-18 20:00:00,6830.08,ES_eth_e1h_EMA_close_l9_s2,1766106000
2025-12-18 21:00:00,6829.26,ES_eth_e1h_EMA_close_l9_s2,1766109600
2025-12-18 22:00:00,6830.31,ES_eth_e1h_EMA_close_l9_s2,1766113200
2025-12-18 23:00:00,6831.05,ES_eth_e1h_EMA_close_l9_s2,1766116800
2025-12-19 00:00:00,6830.39,ES_eth_e1h_EMA_close_l9_s2,1766120400
2025-12-19 01:00:00,6829.76,ES_eth_e1h_EMA_close_l9_s2,1766124000
2025-12-19 02:00:00,6831.81,ES_eth_e1h_EMA_close_l9_s2,1766127600
2025-12-19 03:00:00,6835.1,ES_eth_e1h_EMA_close_l9_s2,1766131200
2025-12-19 04:00:00,6838.63,ES_eth_e1h_EMA_close_l9_s2,1766134800
2025-12-19 05:00:00,6840.3,ES_eth_e1h_EMA_close_l9_s2,1766138400
2025-12-19 06:00:00,6840.69,ES_eth_e1h_EMA_close_l9_s2,1766142000
2025-12-19 07:00:00,6838.55,ES_eth_e1h_EMA_close_l9_s2,1766145600
2025-12-19 08:00:00,6838.04,ES_eth_e1h_EMA_close_l9_s2,1766149200
2025-12-19 09:00:00,6846.53,ES_eth_e1h_EMA_close_l9_s2,1766152800
2025-12-19 10:00:00,6851.68,ES_eth_e1h_EMA_close_l9_s2,1766156400
2025-12-19 11:00:00,6857.29,ES_eth_e1h_EMA_close_l9_s2,1766160000
2025-12-19 12:00:00,6863.63,ES_eth_e1h_EMA_close_l9_s2,1766163600
2025-12-19 13:00:00,6867.86,ES_eth_e1h_EMA_close_l9_s2,1766167200
2025-12-19 14:00:00,6871.99,ES_eth_e1h_EMA_close_l9_s2,1766170800
2025-12-19 15:00:00,6875.29,ES_eth_e1h_EMA_close_l9_s2,1766174400
2025-12-19 16:00:00,6878.93,ES_eth_e1h_EMA_close_l9_s2,1766178000
